volatility,profit
0.010301002217079717,0.03917536135664523
0.012962103763086695,0.02772523405398153
0.011104730666757965,0.10565345282313765
0.013412811728282865,0.06276060642504055
0.012959740923086752,0.03451550513529078
0.011087164678276003,0.11599981175747764
0.013658635854392918,-0.05964920713827726
0.012532794518091478,0.04685887295057922
0.012006984956773879,-0.0651835964895815
0.010301002217079717,0.03917536135664523
0.013574465373344063,0.13878898404121376
0.012220346510669259,0.10334385359010745
0.010420710286168807,-0.027385330893644477
0.013412811728282865,0.06276060642504055
0.012448011449930723,0.04109232401635743
0.011071768599374436,0.0018011524540211266
0.010731765930660843,0.004928918692600259
0.009830545591833904,0.042710836036559785
0.013160073267727206,0.0383269332286591
0.010490905304727538,0.0670423050187674
0.011653941290731221,0.0748731296949603
0.011939646862516274,-0.024288899627912586
0.010681074687428727,-0.08763536104348413
0.013259413515800353,0.1467655978758149
0.017143215342849086,0.021193337323235584
0.011071768599374436,0.0018011524540211266
0.011071768599374436,0.0018011524540211266
0.010068066514276613,-0.029991887738118672
0.013979935316139757,0.17975234571811827
0.009830545591833904,0.042710836036559785
0.009914028157101752,0.004735525258523721
0.011572788611758894,0.007144173219443717
0.011203067003487693,-0.06520994794449564
0.012564888553263756,-0.03334684555146694
0.016405227414469058,0.09452990528174277
0.013474939908307308,0.0648096010999828
0.011087164678276003,0.11599981175747764
0.011653941290731221,0.0748731296949603
0.019245533364617005,0.052213574445516775
0.012530098024303105,-0.041222978269829125
0.011391236987579352,-0.03202511817995801
0.010963389230001001,0.07675725613857942
0.017143215342849086,0.021193337323235584
0.018017366481300638,0.017947961556321834
0.012128028035632156,0.07446528679755637
0.015395518744934557,0.05926348264453041
0.014035364704909533,0.14777081793311675
0.010301002217079717,0.03917536135664523
0.013360031022736682,0.06195798261513952
0.009914028157101752,0.004735525258523721
0.012565690580178155,0.07183344775180411
0.011548043888956364,0.10398296682666586
0.015016191916184026,-0.14799653106131172
0.009830545591833904,0.042710836036559785
0.012742332749532743,0.0009350890066690543
0.013238342566357916,0.06625278513658395
0.01343800572920328,-0.14544645940687173
0.01741873040521015,-0.049161982221381795
0.011939646862516274,-0.024288899627912586
0.013305988647105067,0.15093519961335056
0.010905852929116586,0.03189799611277078
0.013360031022736682,0.06195798261513952
0.012938471062127322,-0.12090790997916545
0.014112228406357853,-0.05219231521822654
0.010861624141095441,0.14413747697363566
0.015702076438884494,0.06795650148042243
0.010301002217079717,0.03917536135664523
0.011548043888956364,0.10398296682666586
0.009914028157101752,0.004735525258523721
0.010490905304727538,0.0670423050187674
0.012786675390751324,-0.040694282835244566
0.011562710796901302,0.013731452698105384
0.011576192762197752,-0.09012888208581693
0.011653941290731221,0.0748731296949603
0.011123371834354624,-0.05639176899885989
0.011653941290731221,0.0748731296949603
0.012648274151735965,0.03598712531750836
0.011203067003487693,-0.06520994794449564
0.013574465373344063,0.13878898404121376
0.013771053292630257,-0.0093720688552128
0.021012229124702502,-0.11136994880094031
0.010681074687428727,-0.08763536104348413
0.014303785043777299,0.10906666766551454
0.011939646862516274,-0.024288899627912586
0.01290295252717695,0.18247358509560585
0.013238342566357916,0.06625278513658395
0.010068066514276613,-0.029991887738118672
0.014126728808752365,-0.08495110085877766
0.011170156151034876,-0.021695832578986995
0.010490905304727538,0.0670423050187674
0.013659772314164653,-0.0019752619546109518
0.012643431373607782,-0.005429462270976182
0.010963389230001001,0.07675725613857942
0.014126728808752365,-0.08495110085877766
0.010068066514276613,-0.029991887738118672
0.01778751018352098,-0.01578138084085745
0.013279991046354304,-0.03383560933651464
0.014035364704909533,0.14777081793311675
0.011391236987579352,-0.03202511817995801
0.011170156151034876,-0.021695832578986995
0.013506446438610237,-0.03521699310169546
0.012220394625754161,0.02880744679639946
0.01046485614255153,0.03137615107692415
0.010490905304727538,0.0670423050187674
